Transaction_ID,Customer_ID,Amount,Type,Method,Status,Fraud_Flag,Date
9804,1045,4559.53,Transfer,UPI,Success,0,2025-02-12 11:00:00
9805,2415,6990.29,Deposit,NetBanking,Success,0,2025-02-12 12:00:00
9806,2142,688.17,Deposit,NetBanking,Success,0,2025-02-12 13:00:00
9807,1932,3862.5,Transfer,UPI,Success,0,2025-02-12 14:00:00
9808,2554,2964.15,Transfer,Wallet,Success,1,2025-02-12 15:00:00
9809,2470,179.77,Transfer,Wallet,Success,0,2025-02-12 16:00:00
9810,2755,1967.77,Deposit,UPI,Failed,0,2025-02-12 17:00:00
9811,2965,3964.88,Transfer,NetBanking,Success,0,2025-02-12 18:00:00
9812,1744,1982.31,Transfer,Wallet,Success,0,2025-02-12 19:00:00
9813,2629,6027.96,Transfer,UPI,Success,0,2025-02-12 20:00:00
9814,1966,4492.04,Transfer,UPI,Success,1,2025-02-12 21:00:00
9815,1762,404.42,Withdrawal,UPI,Success,0,2025-02-12 22:00:00
9816,1761,2757.65,Transfer,Wallet,Success,0,2025-02-12 23:00:00
9817,1793,204.57,Deposit,Card,Success,0,2025-02-13 00:00:00
9818,1743,3587.77,Deposit,Card,Success,0,2025-02-13 01:00:00
9819,2069,2598.51,Payment,Card,Success,0,2025-02-13 02:00:00
9820,2909,6884.99,Withdrawal,Card,Success,0,2025-02-13 03:00:00
9821,2531,3081,Withdrawal,Card,Success,0,2025-02-13 04:00:00
9822,1557,3757.84,Payment,NetBanking,Success,0,2025-02-13 05:00:00
9823,2994,7256.09,Deposit,UPI,Pending,0,2025-02-13 06:00:00
9824,1525,4814.37,Deposit,Card,Success,0,2025-02-13 07:00:00
9825,1596,5568.98,Transfer,Wallet,Success,0,2025-02-13 08:00:00
9826,2854,8415.05,Payment,UPI,Success,0,2025-02-13 09:00:00
9827,1839,2076.81,Deposit,Wallet,Success,0,2025-02-13 10:00:00
9828,1002,9891.96,Payment,Wallet,Success,0,2025-02-13 11:00:00
9829,2051,9002.05,Payment,Wallet,Success,0,2025-02-13 12:00:00
9830,2404,2872.66,Withdrawal,NetBanking,Success,0,2025-02-13 13:00:00
9831,1156,8930.45,Deposit,Wallet,Success,0,2025-02-13 14:00:00
9832,1854,7542.02,Deposit,UPI,Failed,0,2025-02-13 15:00:00
9833,2937,9308.26,Transfer,UPI,Failed,0,2025-02-13 16:00:00
9834,2954,6914.44,Deposit,NetBanking,Success,0,2025-02-13 17:00:00
9835,1510,6748.03,Withdrawal,NetBanking,Success,1,2025-02-13 18:00:00
9836,2356,44.61,Deposit,UPI,Success,0,2025-02-13 19:00:00
9837,2867,4751.37,Transfer,UPI,Failed,0,2025-02-13 20:00:00
9838,1686,2010.68,Deposit,Wallet,Success,0,2025-02-13 21:00:00
9839,2137,3247.57,Payment,Wallet,Failed,0,2025-02-13 22:00:00
9840,2412,9788.37,Withdrawal,NetBanking,Failed,0,2025-02-13 23:00:00
9841,2510,864.16,Transfer,Card,Success,0,2025-02-14 00:00:00
9842,2866,7227.64,Transfer,Wallet,Success,1,2025-02-14 01:00:00
9843,2273,1737.72,Payment,Wallet,Success,0,2025-02-14 02:00:00
9844,1570,83.94,Withdrawal,Card,Failed,0,2025-02-14 03:00:00
9845,1714,5019.17,Deposit,Wallet,Success,0,2025-02-14 04:00:00
9846,2338,1620.54,Withdrawal,Card,Success,0,2025-02-14 05:00:00
9847,1238,9655.01,Withdrawal,Card,Success,0,2025-02-14 06:00:00
9848,2257,2044.93,Withdrawal,UPI,Failed,0,2025-02-14 07:00:00
9849,1302,1928.43,Withdrawal,Card,Success,0,2025-02-14 08:00:00
9850,1606,331.35,Withdrawal,Card,Success,0,2025-02-14 09:00:00
9851,1990,3304.9,Withdrawal,NetBanking,Success,0,2025-02-14 10:00:00
9852,2676,250.88,Payment,NetBanking,Success,0,2025-02-14 11:00:00
9853,1333,4993.88,Transfer,NetBanking,Success,0,2025-02-14 12:00:00
9854,1112,5061.05,Payment,Wallet,Success,0,2025-02-14 13:00:00
9855,2644,541.9,Deposit,NetBanking,Success,0,2025-02-14 14:00:00
9856,1361,2408.22,Transfer,UPI,Success,0,2025-02-14 15:00:00
9857,2880,8322.74,Transfer,UPI,Success,0,2025-02-14 16:00:00
9858,1800,4630.82,Deposit,UPI,Failed,1,2025-02-14 17:00:00
9859,1096,4351.75,Transfer,Wallet,Success,0,2025-02-14 18:00:00
9860,2981,6990.78,Deposit,Card,Success,0,2025-02-14 19:00:00
9861,2870,7151.67,Withdrawal,Card,Success,1,2025-02-14 20:00:00
9862,1015,7622.01,Withdrawal,UPI,Success,0,2025-02-14 21:00:00
9863,1555,8306.52,Transfer,Card,Success,0,2025-02-14 22:00:00
9864,2977,2330.18,Transfer,Card,Success,0,2025-02-14 23:00:00
9865,1375,673.14,Withdrawal,Card,Success,0,2025-02-15 00:00:00
9866,1741,3808.85,Withdrawal,Wallet,Success,0,2025-02-15 01:00:00
9867,1389,8552.43,Deposit,Card,Success,0,2025-02-15 02:00:00
9868,1619,789.51,Transfer,Card,Success,0,2025-02-15 03:00:00
9869,2240,5763.78,Transfer,Wallet,Success,0,2025-02-15 04:00:00
9870,2422,7013.82,Payment,NetBanking,Success,0,2025-02-15 05:00:00
9871,2283,4819.26,Withdrawal,UPI,Success,0,2025-02-15 06:00:00
9872,1823,2559.2,Withdrawal,Wallet,Success,0,2025-02-15 07:00:00
9873,1319,3269.83,Transfer,Wallet,Success,1,2025-02-15 08:00:00
9874,1195,725.8,Payment,UPI,Success,0,2025-02-15 09:00:00
9875,2501,2932.91,Deposit,Card,Failed,0,2025-02-15 10:00:00
9876,1417,453.34,Deposit,Card,Success,0,2025-02-15 11:00:00
9877,2498,7265.99,Withdrawal,Wallet,Success,0,2025-02-15 12:00:00
9878,1606,8980.97,Payment,NetBanking,Success,0,2025-02-15 13:00:00
9879,1567,6338.8,Payment,UPI,Success,0,2025-02-15 14:00:00
9880,1543,6570.47,Deposit,NetBanking,Failed,0,2025-02-15 15:00:00
9881,1230,4726.7,Withdrawal,Wallet,Success,0,2025-02-15 16:00:00
9882,1883,1568.8,Transfer,NetBanking,Success,0,2025-02-15 17:00:00
9883,1520,87.17,Payment,Wallet,Success,0,2025-02-15 18:00:00
9884,1702,3446.32,Transfer,UPI,Success,0,2025-02-15 19:00:00
9885,2896,7517.37,Withdrawal,NetBanking,Pending,0,2025-02-15 20:00:00
9886,2223,9604.71,Deposit,NetBanking,Success,0,2025-02-15 21:00:00
9887,1845,4316.54,Payment,UPI,Failed,0,2025-02-15 22:00:00
9888,1672,3660.26,Transfer,UPI,Success,0,2025-02-15 23:00:00
9889,2622,4465.13,Payment,Wallet,Success,0,2025-02-16 00:00:00
9890,1020,4283.47,Payment,Wallet,Success,0,2025-02-16 01:00:00
9891,2334,6262.54,Payment,Wallet,Success,0,2025-02-16 02:00:00
9892,1587,7344.13,Withdrawal,Wallet,Success,0,2025-02-16 03:00:00
9893,2976,7851.73,Transfer,Wallet,Success,0,2025-02-16 04:00:00
9894,1897,6499.55,Payment,UPI,Success,0,2025-02-16 05:00:00
9895,2676,4382.86,Transfer,NetBanking,Success,0,2025-02-16 06:00:00
9896,2661,9501.54,Withdrawal,Card,Success,0,2025-02-16 07:00:00
9897,2786,7113.09,Payment,Card,Pending,0,2025-02-16 08:00:00
9898,2923,4272.31,Payment,Wallet,Success,0,2025-02-16 09:00:00
9899,2619,4471.35,Payment,Card,Success,0,2025-02-16 10:00:00
9900,2457,8181.63,Transfer,NetBanking,Success,0,2025-02-16 11:00:00
9901,1370,4411,Transfer,NetBanking,Success,0,2025-02-16 12:00:00
9902,2583,5167.57,Payment,Wallet,Success,0,2025-02-16 13:00:00
9903,2914,2922.61,Transfer,Card,Success,0,2025-02-16 14:00:00
9904,1077,8390.76,Transfer,UPI,Success,0,2025-02-16 15:00:00
9905,2565,5227.63,Payment,UPI,Success,0,2025-02-16 16:00:00
9906,2308,5529.83,Payment,Wallet,Success,0,2025-02-16 17:00:00
9907,1647,8807.95,Deposit,NetBanking,Success,0,2025-02-16 18:00:00
9908,1139,9205.97,Deposit,Card,Success,0,2025-02-16 19:00:00
9909,1552,8243.7,Payment,NetBanking,Success,0,2025-02-16 20:00:00
9910,1997,663.05,Withdrawal,Wallet,Success,0,2025-02-16 21:00:00
9911,1281,4440.66,Payment,NetBanking,Success,0,2025-02-16 22:00:00
9912,2585,3439.88,Payment,Card,Success,0,2025-02-16 23:00:00
9913,2281,2143.01,Payment,NetBanking,Success,0,2025-02-17 00:00:00
9914,2846,9090.45,Payment,Wallet,Success,0,2025-02-17 01:00:00
9915,2383,8901.79,Payment,UPI,Success,0,2025-02-17 02:00:00
9916,1439,4658.33,Payment,UPI,Success,0,2025-02-17 03:00:00
9917,1269,1354.26,Payment,Card,Success,0,2025-02-17 04:00:00
9918,2157,143.52,Payment,Wallet,Failed,0,2025-02-17 05:00:00
9919,1745,4390.29,Deposit,Wallet,Success,0,2025-02-17 06:00:00
9920,2663,409.15,Deposit,NetBanking,Success,0,2025-02-17 07:00:00
9921,1103,6099.46,Deposit,UPI,Success,0,2025-02-17 08:00:00
9922,1765,6088,Withdrawal,Card,Success,1,2025-02-17 09:00:00
9923,1094,8990.41,Transfer,Card,Success,0,2025-02-17 10:00:00
9924,2872,1908.59,Withdrawal,Card,Success,0,2025-02-17 11:00:00
9925,1728,3720.23,Withdrawal,NetBanking,Success,0,2025-02-17 12:00:00
9926,2596,8596.86,Payment,Wallet,Success,0,2025-02-17 13:00:00
9927,1479,4748.22,Deposit,Card,Success,0,2025-02-17 14:00:00
9928,1779,606.64,Payment,NetBanking,Pending,0,2025-02-17 15:00:00
9929,2264,1116.73,Payment,Card,Success,0,2025-02-17 16:00:00
9930,1012,8136.41,Deposit,NetBanking,Pending,0,2025-02-17 17:00:00
9931,2170,7439.54,Payment,UPI,Success,0,2025-02-17 18:00:00
9932,2963,8760.06,Transfer,NetBanking,Success,0,2025-02-17 19:00:00
9933,2775,1197.42,Transfer,Wallet,Success,0,2025-02-17 20:00:00
9934,1600,7606.56,Withdrawal,UPI,Success,0,2025-02-17 21:00:00
9935,1094,6554.49,Deposit,UPI,Success,0,2025-02-17 22:00:00
9936,2850,2330.61,Transfer,Card,Pending,0,2025-02-17 23:00:00
9937,1292,9739.3,Withdrawal,UPI,Success,0,2025-02-18 00:00:00
9938,1024,5707.84,Payment,NetBanking,Success,0,2025-02-18 01:00:00
9939,2295,9069.71,Withdrawal,Wallet,Success,0,2025-02-18 02:00:00
9940,2528,8592.34,Withdrawal,UPI,Failed,0,2025-02-18 03:00:00
9941,2189,3337.92,Transfer,Wallet,Success,0,2025-02-18 04:00:00
9942,1938,5364.21,Withdrawal,NetBanking,Success,0,2025-02-18 05:00:00
9943,1761,4319.37,Deposit,NetBanking,Success,0,2025-02-18 06:00:00
9944,2110,7093.68,Payment,Wallet,Pending,0,2025-02-18 07:00:00
9945,1653,5884.54,Deposit,NetBanking,Success,0,2025-02-18 08:00:00
9946,2669,7850.69,Payment,Wallet,Success,0,2025-02-18 09:00:00
9947,1984,127.41,Deposit,Card,Success,0,2025-02-18 10:00:00
9948,2814,6881.05,Payment,NetBanking,Success,0,2025-02-18 11:00:00
9949,1637,3197.46,Deposit,Card,Success,0,2025-02-18 12:00:00
9950,2851,2249.98,Payment,UPI,Success,0,2025-02-18 13:00:00
9951,1490,8014.4,Transfer,UPI,Success,0,2025-02-18 14:00:00
9952,2931,901.32,Withdrawal,Card,Pending,0,2025-02-18 15:00:00
9953,2164,2292.32,Withdrawal,UPI,Failed,0,2025-02-18 16:00:00
9954,2891,2045.31,Withdrawal,UPI,Success,0,2025-02-18 17:00:00
9955,2126,4204.06,Withdrawal,UPI,Success,0,2025-02-18 18:00:00
9956,2249,3230.14,Payment,UPI,Success,0,2025-02-18 19:00:00
9957,2925,7207.48,Deposit,NetBanking,Success,0,2025-02-18 20:00:00
9958,1574,6996.71,Deposit,UPI,Failed,0,2025-02-18 21:00:00
9959,1293,3261.45,Transfer,NetBanking,Success,0,2025-02-18 22:00:00
9960,1895,4375.44,Withdrawal,Wallet,Success,0,2025-02-18 23:00:00
9961,2329,2087,Withdrawal,UPI,Success,0,2025-02-19 00:00:00
9962,2277,6711.64,Transfer,Wallet,Pending,0,2025-02-19 01:00:00
9963,2203,3968.27,Withdrawal,Card,Success,0,2025-02-19 02:00:00
9964,1039,1336.93,Transfer,Card,Pending,0,2025-02-19 03:00:00
9965,1775,1281.38,Withdrawal,NetBanking,Failed,0,2025-02-19 04:00:00
9966,2724,3229.98,Deposit,Card,Success,0,2025-02-19 05:00:00
9967,1519,7475.78,Transfer,NetBanking,Failed,0,2025-02-19 06:00:00
9968,2639,264.79,Deposit,Wallet,Success,0,2025-02-19 07:00:00
9969,2760,2585.17,Withdrawal,Wallet,Success,0,2025-02-19 08:00:00
9970,1545,1633.24,Deposit,UPI,Success,0,2025-02-19 09:00:00
9971,1235,9565.21,Deposit,Wallet,Success,0,2025-02-19 10:00:00
9972,1462,7055.76,Payment,Card,Success,0,2025-02-19 11:00:00
9973,2251,2339.99,Withdrawal,NetBanking,Pending,0,2025-02-19 12:00:00
9974,2723,2082.53,Payment,NetBanking,Success,0,2025-02-19 13:00:00
9975,2848,8581.73,Transfer,UPI,Success,0,2025-02-19 14:00:00
9976,1482,1910.36,Payment,UPI,Success,0,2025-02-19 15:00:00
9977,1429,9970.62,Withdrawal,Card,Pending,0,2025-02-19 16:00:00
9978,2045,2830.21,Payment,NetBanking,Success,0,2025-02-19 17:00:00
9979,1342,852.48,Payment,UPI,Failed,0,2025-02-19 18:00:00
9980,2063,6912.51,Withdrawal,Wallet,Pending,0,2025-02-19 19:00:00
9981,2196,6100.33,Deposit,Card,Failed,0,2025-02-19 20:00:00
9982,2462,9998.22,Transfer,Wallet,Success,0,2025-02-19 21:00:00
9983,2202,8022.84,Payment,NetBanking,Success,1,2025-02-19 22:00:00
9984,2621,4294.08,Withdrawal,UPI,Success,0,2025-02-19 23:00:00
9985,1132,6769.35,Payment,Card,Success,0,2025-02-20 00:00:00
9986,1350,8180.32,Transfer,Card,Pending,0,2025-02-20 01:00:00
9987,2548,5142.13,Transfer,UPI,Success,0,2025-02-20 02:00:00
9988,2563,2735.99,Transfer,UPI,Success,0,2025-02-20 03:00:00
9989,1505,2108.96,Payment,NetBanking,Success,0,2025-02-20 04:00:00
9990,1083,2959.86,Deposit,Wallet,Success,0,2025-02-20 05:00:00
9991,1992,8482.21,Deposit,Wallet,Success,0,2025-02-20 06:00:00
9992,2487,3810.52,Deposit,Wallet,Success,0,2025-02-20 07:00:00
9993,1829,2873.77,Withdrawal,NetBanking,Success,0,2025-02-20 08:00:00
9994,1860,8060.81,Deposit,UPI,Success,0,2025-02-20 09:00:00
9995,1342,328.88,Deposit,Card,Failed,0,2025-02-20 10:00:00
9996,2303,5943.64,Transfer,Wallet,Success,0,2025-02-20 11:00:00
9997,1865,8737.58,Withdrawal,UPI,Success,0,2025-02-20 12:00:00
9998,2286,4106.74,Transfer,Wallet,Success,0,2025-02-20 13:00:00
9999,2189,2700.49,Payment,NetBanking,Pending,0,2025-02-20 14:00:00
10000,1292,4922.17,Payment,NetBanking,Failed,0,2025-02-20 15:00:00
10001,2532,7177.6,Transfer,UPI,Success,0,2025-02-20 16:00:00
10002,2603,5170.89,Withdrawal,NetBanking,Success,0,2025-02-20 17:00:00
10003,2249,86.31,Deposit,Card,Success,0,2025-02-20 18:00:00
10004,2193,792.46,Deposit,NetBanking,Success,0,2025-02-20 19:00:00
10005,1597,7216.07,Withdrawal,Card,Success,0,2025-02-20 20:00:00
10006,1644,4005.51,Deposit,Wallet,Success,0,2025-02-20 21:00:00
10007,1447,7849.91,Deposit,NetBanking,Success,0,2025-02-20 22:00:00
10008,1689,6498.4,Transfer,Card,Success,0,2025-02-20 23:00:00
10009,2001,5819.34,Payment,Wallet,Success,0,2025-02-21 00:00:00
10010,1854,9014.74,Withdrawal,Wallet,Success,0,2025-02-21 01:00:00
10011,1501,223.01,Withdrawal,Wallet,Success,0,2025-02-21 02:00:00
10012,1763,1558.79,Deposit,Wallet,Success,0,2025-02-21 03:00:00
10013,2550,6247.52,Deposit,UPI,Failed,1,2025-02-21 04:00:00
10014,1734,667.62,Payment,Card,Success,0,2025-02-21 05:00:00
10015,2402,6453.26,Withdrawal,UPI,Success,0,2025-02-21 06:00:00
10016,2224,9841.37,Transfer,Wallet,Failed,0,2025-02-21 07:00:00
10017,2642,8789.29,Payment,NetBanking,Success,0,2025-02-21 08:00:00
10018,1249,5913.26,Transfer,Card,Success,0,2025-02-21 09:00:00
10019,2972,8940.83,Payment,Card,Success,0,2025-02-21 10:00:00
10020,2432,1171.52,Transfer,Wallet,Success,0,2025-02-21 11:00:00
10021,1600,4552.39,Transfer,NetBanking,Success,0,2025-02-21 12:00:00
10022,1124,4292.47,Transfer,NetBanking,Success,0,2025-02-21 13:00:00
10023,1112,3371.11,Withdrawal,Card,Success,0,2025-02-21 14:00:00
10024,1980,12.01,Deposit,UPI,Success,1,2025-02-21 15:00:00
10025,2160,8911.38,Withdrawal,NetBanking,Success,0,2025-02-21 16:00:00
10026,2782,7779.29,Transfer,Card,Success,0,2025-02-21 17:00:00
10027,2519,6532.05,Deposit,NetBanking,Success,0,2025-02-21 18:00:00
10028,2701,1298.38,Transfer,Wallet,Success,0,2025-02-21 19:00:00
10029,1149,3788.27,Payment,NetBanking,Success,0,2025-02-21 20:00:00
10030,1874,9244.03,Deposit,UPI,Success,0,2025-02-21 21:00:00
10031,1342,6173.13,Withdrawal,UPI,Success,0,2025-02-21 22:00:00
10032,2968,6038.07,Transfer,UPI,Success,0,2025-02-21 23:00:00
10033,1579,9132.13,Deposit,Card,Success,0,2025-02-22 00:00:00
10034,2756,5602.74,Withdrawal,NetBanking,Success,0,2025-02-22 01:00:00
10035,1782,5980.26,Payment,UPI,Success,0,2025-02-22 02:00:00
10036,1320,3463.7,Transfer,Wallet,Success,0,2025-02-22 03:00:00
10037,1821,3720.69,Withdrawal,Wallet,Pending,0,2025-02-22 04:00:00
10038,2949,6859.21,Deposit,Wallet,Success,0,2025-02-22 05:00:00
10039,2884,3211.15,Payment,Card,Failed,0,2025-02-22 06:00:00
10040,1531,5595.49,Transfer,UPI,Success,0,2025-02-22 07:00:00
10041,2312,2799.17,Withdrawal,UPI,Success,0,2025-02-22 08:00:00
10042,2512,1669.59,Payment,NetBanking,Success,0,2025-02-22 09:00:00
10043,1491,4549.48,Payment,Card,Success,0,2025-02-22 10:00:00
10044,1611,2182.29,Withdrawal,Wallet,Success,0,2025-02-22 11:00:00
10045,1251,8985.96,Transfer,NetBanking,Success,0,2025-02-22 12:00:00
10046,2100,3043.09,Withdrawal,Wallet,Success,0,2025-02-22 13:00:00
10047,2670,5978.05,Payment,Wallet,Failed,0,2025-02-22 14:00:00
10048,2415,2641.78,Payment,UPI,Success,0,2025-02-22 15:00:00
10049,2435,2587.61,Deposit,NetBanking,Success,0,2025-02-22 16:00:00
10050,1172,3512.85,Transfer,Card,Success,0,2025-02-22 17:00:00
10051,1874,9159.59,Withdrawal,Wallet,Success,0,2025-02-22 18:00:00
10052,1200,3921.06,Transfer,UPI,Success,0,2025-02-22 19:00:00
10053,1216,8214.45,Transfer,UPI,Success,0,2025-02-22 20:00:00
10054,1375,1981.01,Payment,Wallet,Success,0,2025-02-22 21:00:00
10055,2743,491.21,Deposit,UPI,Success,0,2025-02-22 22:00:00
10056,2609,7818.96,Withdrawal,UPI,Success,0,2025-02-22 23:00:00
10057,1010,5423.33,Withdrawal,Wallet,Success,0,2025-02-23 00:00:00
10058,2822,5042.22,Deposit,Card,Success,0,2025-02-23 01:00:00
10059,2791,2729.34,Deposit,Wallet,Success,0,2025-02-23 02:00:00
10060,2035,732.45,Payment,NetBanking,Success,0,2025-02-23 03:00:00
10061,1891,4833.77,Payment,Wallet,Success,0,2025-02-23 04:00:00
10062,2613,8673.59,Withdrawal,Wallet,Success,0,2025-02-23 05:00:00
10063,1434,1209.02,Deposit,Card,Success,0,2025-02-23 06:00:00
10064,2707,9292.42,Transfer,Wallet,Success,0,2025-02-23 07:00:00
10065,2631,2754.54,Transfer,Wallet,Success,0,2025-02-23 08:00:00
10066,1817,5326.54,Deposit,UPI,Success,0,2025-02-23 09:00:00
10067,2396,674.42,Withdrawal,Wallet,Success,0,2025-02-23 10:00:00
10068,2296,4256.22,Transfer,Card,Success,0,2025-02-23 11:00:00
10069,1930,1267.72,Transfer,UPI,Pending,0,2025-02-23 12:00:00
10070,2920,489.26,Deposit,Wallet,Failed,0,2025-02-23 13:00:00
10071,2948,9665.91,Payment,UPI,Success,0,2025-02-23 14:00:00
10072,1690,7303.64,Transfer,NetBanking,Success,0,2025-02-23 15:00:00
10073,2599,7193.39,Payment,Wallet,Success,0,2025-02-23 16:00:00
10074,2532,914.59,Transfer,Wallet,Success,0,2025-02-23 17:00:00
10075,2155,9294.21,Withdrawal,UPI,Failed,0,2025-02-23 18:00:00
10076,1854,4699.99,Payment,Wallet,Success,0,2025-02-23 19:00:00
10077,2947,8524.32,Withdrawal,Wallet,Success,0,2025-02-23 20:00:00
10078,1783,135.89,Payment,Card,Success,0,2025-02-23 21:00:00
10079,1318,2989.08,Deposit,Wallet,Success,0,2025-02-23 22:00:00
10080,1843,9960.51,Deposit,Card,Success,1,2025-02-23 23:00:00
10081,2972,4284.1,Transfer,NetBanking,Success,0,2025-02-24 00:00:00
10082,2876,8886.05,Withdrawal,NetBanking,Success,0,2025-02-24 01:00:00
10083,1620,3286.7,Payment,UPI,Pending,0,2025-02-24 02:00:00
10084,1784,5258.04,Withdrawal,UPI,Success,0,2025-02-24 03:00:00
10085,2191,8543.65,Withdrawal,UPI,Pending,0,2025-02-24 04:00:00
10086,1396,6062.15,Transfer,UPI,Failed,0,2025-02-24 05:00:00
10087,2203,7254.67,Deposit,Wallet,Failed,0,2025-02-24 06:00:00
10088,2081,2296.04,Payment,Card,Success,0,2025-02-24 07:00:00
10089,2503,1567.35,Transfer,UPI,Failed,0,2025-02-24 08:00:00
10090,2956,2310.76,Withdrawal,NetBanking,Success,0,2025-02-24 09:00:00
10091,2614,4935.56,Deposit,Wallet,Success,0,2025-02-24 10:00:00
10092,1459,8011.64,Deposit,Card,Success,0,2025-02-24 11:00:00
10093,1060,3546.4,Payment,Card,Success,0,2025-02-24 12:00:00
10094,1368,5652.51,Deposit,UPI,Pending,0,2025-02-24 13:00:00
10095,2144,8050.08,Withdrawal,UPI,Success,0,2025-02-24 14:00:00
10096,1718,2395.38,Deposit,Card,Success,0,2025-02-24 15:00:00
10097,1545,8830.93,Withdrawal,NetBanking,Pending,0,2025-02-24 16:00:00
10098,2605,9531.29,Payment,UPI,Success,0,2025-02-24 17:00:00
10099,2040,399.31,Withdrawal,Card,Success,0,2025-02-24 18:00:00
10100,1495,600.52,Deposit,Wallet,Success,0,2025-02-24 19:00:00
10101,1496,918.69,Deposit,Card,Success,1,2025-02-24 20:00:00
10102,1504,7769.92,Payment,UPI,Success,0,2025-02-24 21:00:00
10103,2555,1901.48,Payment,Wallet,Success,0,2025-02-24 22:00:00
10104,1968,7259.7,Deposit,NetBanking,Success,0,2025-02-24 23:00:00
10105,2338,4418.35,Payment,Card,Pending,0,2025-02-25 00:00:00
10106,2092,8364.19,Withdrawal,Card,Success,0,2025-02-25 01:00:00
10107,2750,8087.47,Transfer,Card,Success,0,2025-02-25 02:00:00
10108,1160,9597.03,Withdrawal,Wallet,Success,0,2025-02-25 03:00:00
10109,2637,2517.87,Withdrawal,UPI,Success,0,2025-02-25 04:00:00
10110,2911,2300.1,Payment,Card,Success,0,2025-02-25 05:00:00
10111,1717,324.76,Transfer,Wallet,Success,0,2025-02-25 06:00:00
10112,2168,4110.06,Deposit,Card,Failed,0,2025-02-25 07:00:00
10113,2592,4596.04,Payment,UPI,Pending,0,2025-02-25 08:00:00
10114,2618,9645.49,Withdrawal,Wallet,Success,0,2025-02-25 09:00:00
10115,1992,8309.55,Transfer,NetBanking,Success,0,2025-02-25 10:00:00
10116,2408,1676.25,Payment,Card,Success,0,2025-02-25 11:00:00
10117,1268,7986.91,Withdrawal,UPI,Success,0,2025-02-25 12:00:00
10118,2946,1791.21,Withdrawal,NetBanking,Success,0,2025-02-25 13:00:00
10119,2477,786.87,Deposit,UPI,Success,0,2025-02-25 14:00:00
10120,1698,8372.46,Deposit,NetBanking,Success,0,2025-02-25 15:00:00
10121,2541,9759.84,Transfer,UPI,Failed,0,2025-02-25 16:00:00
10122,1864,890.3,Withdrawal,NetBanking,Success,0,2025-02-25 17:00:00
10123,1349,8141.11,Withdrawal,Wallet,Success,0,2025-02-25 18:00:00
10124,1109,8593.53,Deposit,NetBanking,Pending,0,2025-02-25 19:00:00
10125,2506,1196.37,Withdrawal,UPI,Success,0,2025-02-25 20:00:00
10126,1406,2839.7,Deposit,Card,Pending,1,2025-02-25 21:00:00
10127,1649,7339.27,Withdrawal,NetBanking,Success,0,2025-02-25 22:00:00
10128,1050,8079.23,Deposit,UPI,Success,0,2025-02-25 23:00:00
10129,2426,3546.2,Deposit,Card,Success,0,2025-02-26 00:00:00
10130,2586,1607.69,Transfer,Wallet,Success,0,2025-02-26 01:00:00
10131,2499,6486.96,Withdrawal,Wallet,Success,0,2025-02-26 02:00:00
10132,2110,7022.67,Withdrawal,Card,Success,0,2025-02-26 03:00:00
10133,2091,5041.04,Deposit,UPI,Success,0,2025-02-26 04:00:00
10134,1595,1457.96,Withdrawal,UPI,Success,0,2025-02-26 05:00:00
10135,1978,8446.42,Deposit,NetBanking,Success,0,2025-02-26 06:00:00
10136,2065,6456.21,Transfer,Wallet,Success,0,2025-02-26 07:00:00
10137,1730,8692.95,Transfer,Wallet,Success,0,2025-02-26 08:00:00
10138,1056,9330.36,Deposit,Wallet,Success,0,2025-02-26 09:00:00
10139,1737,8058.92,Payment,Wallet,Success,0,2025-02-26 10:00:00
10140,1195,9586.99,Transfer,UPI,Success,0,2025-02-26 11:00:00
10141,2783,9543.03,Withdrawal,Wallet,Success,0,2025-02-26 12:00:00
10142,2701,6197.25,Deposit,Card,Success,0,2025-02-26 13:00:00
10143,2085,7284.46,Deposit,UPI,Success,0,2025-02-26 14:00:00
10144,2286,6997.09,Transfer,Card,Success,0,2025-02-26 15:00:00
10145,1111,6215.15,Deposit,Card,Success,0,2025-02-26 16:00:00
10146,1764,203.36,Transfer,UPI,Success,0,2025-02-26 17:00:00
10147,1710,3565.51,Deposit,Card,Failed,0,2025-02-26 18:00:00
10148,2201,1009.78,Transfer,Card,Failed,0,2025-02-26 19:00:00
10149,1947,3009.59,Withdrawal,NetBanking,Pending,0,2025-02-26 20:00:00
10150,1025,694.96,Payment,Wallet,Success,1,2025-02-26 21:00:00
10151,1409,9201.11,Payment,Card,Success,0,2025-02-26 22:00:00
10152,1757,4518.79,Payment,NetBanking,Failed,0,2025-02-26 23:00:00
10153,1530,1901.75,Payment,NetBanking,Success,0,2025-02-27 00:00:00
10154,2800,5851.94,Transfer,Wallet,Success,0,2025-02-27 01:00:00
10155,2340,1972.54,Deposit,NetBanking,Success,0,2025-02-27 02:00:00
10156,2555,8046.36,Payment,NetBanking,Success,0,2025-02-27 03:00:00
10157,2129,3066.13,Deposit,Card,Success,1,2025-02-27 04:00:00
10158,1748,3155.86,Transfer,Wallet,Success,0,2025-02-27 05:00:00
10159,2841,8700.81,Transfer,Wallet,Pending,0,2025-02-27 06:00:00
10160,2487,5596.44,Payment,Card,Success,0,2025-02-27 07:00:00
10161,1245,8874.15,Withdrawal,UPI,Success,0,2025-02-27 08:00:00
10162,2104,4134.75,Payment,NetBanking,Success,0,2025-02-27 09:00:00
10163,1661,3445.84,Deposit,Card,Success,0,2025-02-27 10:00:00
